deck_num,pretty_url,deck_name,cover_card,userid,format,main_deck,extra_deck,side_deck,ts_submit_date,submit_date,ts_edit_date,edit_date,comments,deck_excerpt,deck_description
530028,fiendsmith-yubel-530028,Fiendsmith Yubel,4779091,197245,Meta Decks,"[""4779091"",""90829280"",""90829280"",""78371393"",""6637331"",""33854624"",""41165831"",""60764609"",""60764609"",""60764609"",""14558127"",""14558127"",""14558127"",""81034083"",""81034083"",""81034083"",""97651498"",""94145021"",""94145021"",""94145021"",""97268402"",""97268402"",""97268402"",""24215921"",""24215921"",""62318994"",""62318994"",""62318994"",""65261141"",""80312545"",""93729896"",""93729896"",""93729896"",""98567237"",""24224830"",""44822037"",""80801743"",""10045474"",""10045474"",""10045474""]","[""82135803"",""80453041"",""80453041"",""28143384"",""93860227"",""70636044"",""79559912"",""24269961"",""67680512"",""29301450"",""1528054"",""49867899"",""71818935"",""71607202"",""2463794""]","[""78661338"",""78661338"",""91800273"",""84192580"",""84192580"",""84192580"",""18144507"",""14532163"",""14532163"",""8267140"",""8267140"",""8267140"",""65681983"",""65681983"",""65681983""]",1726934474,19 hours ago,,,0,yubel fiendsmith,<p>fiendsmith yubel</p>
530029,myutant-over-rule-530029,myutant over-rule,7574904,220633,Non-Meta Decks,"[""7574904"",""7574904"",""7574904"",""61089209"",""61089209"",""61089209"",""34695290"",""34695290"",""34695290"",""39522887"",""39522887"",""91800273"",""91800273"",""6180710"",""6180710"",""3137279"",""3137279"",""43709490"",""43709490"",""8200556"",""8200556"",""62201847"",""62201847"",""62201847"",""73421698"",""73421698"",""46037983"",""46037983"",""26561172"",""26561172"",""34572613"",""34572613"",""34572613"",""42577802"",""42577802"",""42577802"",""24224830"",""24224830"",""67723438"",""67723438"",""30241314"",""30241314"",""60967717"",""60967717"",""45792753"",""45792753"",""31855260"",""31855260""]","[""6182103"",""6182103"",""79194594"",""79194594"",""72309040"",""87188910"",""46815301"",""2405631"",""65910922"",""10666000"",""93854893"",""27381364""]",,1726934474,19 hours ago,,,0,yes sir,<p>a myutant X ghoti deck</p>
530033,witchcrafter-masterpiece-530033,Witchcrafter Masterpiece,9603252,223627,Non-Meta Decks,"[""72443568"",""72443568"",""71074418"",""21522601"",""84523092"",""58139997"",""21744288"",""21744288"",""21744288"",""41175645"",""41175645"",""41175645"",""95245544"",""95245544"",""59851535"",""64756282"",""64756282"",""64756282"",""97268402"",""97268402"",""97631303"",""83289866"",""83289866"",""19673561"",""73594093"",""49238328"",""49238328"",""12580477"",""58577036"",""10805153"",""35098357"",""35098357"",""35098357"",""57916305"",""57916305"",""57916305"",""83301414"",""83301414"",""83301414"",""24224830"",""44968459"",""56894757"",""56894757"",""70226289"",""94553671"",""55072170""]","[""9603252"",""9603252"",""9603252"",""86066372"",""97661969"",""8264361"",""48815792"",""9839945"",""45819647"",""30674956"",""34755994"",""60303245"",""38342335"",""13117073"",""65741786""]","[""13758665"",""40252269"",""40252269"",""40252269"",""87769556""]",1726934474,19 hours ago,1726945274,16 hours ago,0,ygoprodeck.com,<p>waifu spellcaster deck</p>
530035,pure-snake-eye-530035,Pure Snake-Eye,48452496,222847,Fun/Casual Decks,"[""48452496"",""48452496"",""48452496"",""27260347"",""27260347"",""72270339"",""72270339"",""45663742"",""45663742"",""45663742"",""9674034"",""9674034"",""9674034"",""90241276"",""90241276"",""90241276"",""12058741"",""12058741"",""12058741"",""53639887"",""53639887"",""53639887"",""18144507"",""83764719"",""2295440"",""89023486"",""89023486"",""89023486"",""24081957"",""24081957"",""24081957"",""72302403"",""72302403"",""26700718"",""26700718"",""80845034"",""80845034"",""80845034"",""74906081"",""74906081"",""74906081""]","[""37880706"",""37880706"",""2772337"",""2772337""]",,1726938074,18 hours ago,1726938074,18 hours ago,0,Pure Snake-Eye Deck.,<p>_</p>
530036,igknight-530036,igknight,93662626,187433,Non-Meta Decks,"[""22091647"",""93332803"",""10604644"",""84332527"",""96802306"",""96802306"",""96802306"",""93662626"",""93662626"",""93662626"",""67273917"",""67273917"",""67273917"",""50407691"",""50407691"",""50407691"",""92746535"",""20424878"",""56347375"",""56347375"",""56347375"",""97024987"",""97024987"",""97024987"",""11522479"",""11522479"",""11522479"",""92332424"",""94730900"",""24019092"",""24019092"",""24019092"",""32750341"",""32750341"",""56818977"",""61639289"",""61639289"",""61639289"",""24131534"",""24131534"",""35405755"",""56824871"",""98319530"",""37478723"",""37478723"",""25807544"",""25807544"",""1033312"",""1033312"",""32807846"",""89558743"",""89558743"",""89558743"",""79816536"",""79816536"",""79816536"",""76751255"",""76751255"",""76751255"",""9175957""]","[""77656797"",""40251688"",""36320744"",""90448279"",""11132674"",""46804536"",""48285768"",""26973555"",""65305468"",""97864322"",""97864322"",""2772337"",""20665527"",""22125101"",""98978921""]",,1726938074,18 hours ago,,,0,igknight,<p>igknight</p>
530037,pure-tistina-530037,Pure Tistina,59504256,222847,Fun/Casual Decks,"[""86999951"",""86999951"",""59504256"",""59504256"",""59504256"",""50281477"",""50281477"",""50281477"",""13510157"",""86111442"",""86111442"",""86111442"",""24892828"",""24892828"",""24892828"",""87498729"",""87498729"",""87498729"",""58882608"",""58882608"",""58882608"",""12397569"",""12397569"",""18144507"",""83764719"",""35480699"",""35480699"",""13070280"",""13070280"",""13070280"",""60623203"",""60623203"",""60623203"",""59069885"",""59069885"",""85277313"",""85277313"",""85277313"",""86553594"",""86553594""]","[""62541668"",""62541668"",""26556950"",""26556950"",""87676171"",""87676171"",""87676171"",""90162951"",""90162951""]",,1726938074,18 hours ago,1726938074,18 hours ago,0,Pure Tistina Deck.,<p>_</p>
530039,pure-dinomist-530039,Pure Dinomist,32134638,222847,Fun/Casual Decks,"[""5067884"",""5067884"",""5067884"",""63251695"",""63251695"",""37752990"",""37752990"",""368382"",""368382"",""368382"",""64973287"",""64973287"",""64973287"",""38988538"",""38988538"",""38988538"",""1580833"",""1580833"",""1580833"",""32134638"",""32134638"",""32134638"",""77116346"",""77116346"",""77116346"",""41128647"",""41128647"",""41128647"",""18144507"",""26237713"",""26237713"",""12580477"",""60675348"",""60675348"",""60675348"",""41554273"",""41554273"",""77826734"",""77826734"",""58169731"",""58169731""]",,,1726938074,18 hours ago,1726938074,18 hours ago,0,Pure Dinomist Deck.,<p>_</p>
530040,pure-predaplant-530040,Pure Predaplant,44536921,222847,Fun/Casual Decks,"[""17825378"",""17825378"",""5259518"",""22138839"",""99913726"",""52792430"",""52792430"",""52792430"",""35272499"",""35272499"",""61677004"",""61677004"",""26308721"",""69105797"",""89181134"",""89181134"",""89181134"",""96622984"",""96622984"",""53819028"",""44932065"",""44932065"",""70427670"",""70427670"",""7161742"",""88069597"",""1475311"",""1475311"",""83764719"",""24094653"",""24094653"",""24094653"",""31643613"",""31643613"",""31643613"",""72129804"",""72129804"",""8148322"",""48130397"",""51858200"",""44536921"",""44536921""]","[""39915560"",""51570882"",""79864860"",""79864860"",""41209827"",""41209827"",""69946549"",""69946549"",""25586143"",""25586143"",""25586143"",""66309175"",""66309175"",""70369116""]","[""35272499"",""44932065"",""81223446"",""81223446""]",1726938074,18 hours ago,1726938074,18 hours ago,0,Pure Predaplant Deck.,<p>_</p>
530041,pazzo-gambling-530041,Pazzo gambling,3549275,223765,Edison Format Decks,"[""5861892"",""60953118"",""60953118"",""84290642"",""25551951"",""25551951"",""33508719"",""3549275"",""3549275"",""71625222"",""46303688"",""46303688"",""2326738"",""2326738"",""70095154"",""70095154"",""23205979"",""83011277"",""83011277"",""37812118"",""37812118"",""36562627"",""36562627"",""5318639"",""19613556"",""69162969"",""87910978"",""97169186"",""31036355"",""97169186"",""97077563"",""44095762"",""53582587"",""29401950"",""29401950"",""51452091"",""51452091"",""41420027"",""59616123"",""59616123""]",,,1726938074,18 hours ago,,,0,goprodeck.com,"<p>facciamo gambling porco putano. Dai cao</p><p><a class=""type-flip-effect-monster"" href=""/card/?search=3549275"" target=""_blank"" rel=""noopener nofollow""><span class=""card-editor-tooltip"" title="""" data-image=""https://images.ygoprodeck.com/images/cards/3549275.jpg"" data-card=""3549275"" data-name=""Dice Jar"">Dice Jar</span></a>&nbsp;</p>"
530042,infernity-deck-530042,Infernity deck,17502671,168568,Non-Meta Decks,"[""17502671"",""17502671"",""99177923"",""99177923"",""99177923"",""54320860"",""54320860"",""54320860"",""74148483"",""74148483"",""74148483"",""48144778"",""48144778"",""48144778"",""53246495"",""53246495"",""56209279"",""56209279"",""56209279"",""49080532"",""49080532"",""49080532"",""46435376"",""46435376"",""46435376"",""66957584"",""19828680"",""19828680"",""19828680"",""86547356"",""86547356"",""86547356"",""11110587"",""4599182"",""4599182"",""30562585"",""30562585"",""30562585"",""45313724"",""9059700"",""9059700"",""51717541"",""51717541"",""18712704"",""18712704"",""18712704"",""14550855"",""15313433"",""12541409"",""12541409""]","[""52687916"",""52687916"",""87188910"",""50954680"",""72896720"",""72896720"",""9464441"",""30983281"",""44508094"",""36898537"",""38904695"",""38904695"",""95113856"",""74615388"",""2665273""]",,1726938074,18 hours ago,,,0,Infernity deck,<p>Infernity deck</p>
530043,pure-armed-dragon-530043,Pure Armed Dragon,97091969,222847,Fun/Casual Decks,"[""84425220"",""84425220"",""58153103"",""58153103"",""58153103"",""94141712"",""94141712"",""94141712"",""19153590"",""19153590"",""19153590"",""21546416"",""21546416"",""21546416"",""7913375"",""7913375"",""7913375"",""57030525"",""57030525"",""57030525"",""97091969"",""97091969"",""97091969"",""49306994"",""49306994"",""61606250"",""61606250"",""61606250"",""18144507"",""83764719"",""6853254"",""6853254"",""34611551"",""34611551"",""34611551"",""63295720"",""63295720"",""63295720"",""57605303"",""57605303"",""57605303""]",,"[""98007437"",""98007437"",""98007437"",""97077563"",""97077563""]",1726938074,18 hours ago,1726938074,18 hours ago,0,Pure Armed Dragon Deck.,<p>_</p>
530045,pure-red-eyes-metalmorph-530045,Pure Red-Eyes Metalmorph,15216188,222847,Non-Meta Decks,"[""74677422"",""74677422"",""88264978"",""88264978"",""80870883"",""80870883"",""80870883"",""27268998"",""27268998"",""27268998"",""53753697"",""53753697"",""53753697"",""85753549"",""85753549"",""85753549"",""66752837"",""66752837"",""93969023"",""93969023"",""93969023"",""29157292"",""29157292"",""29157292"",""94661166"",""94661166"",""94661166"",""41620959"",""41620959"",""41620959"",""18144507"",""83764719"",""12503902"",""12503902"",""89812483"",""89812483"",""89812483"",""44397496"",""44397496"",""44397496"",""15216188"",""15216188"",""15216188""]",,"[""74677422""]",1726938074,18 hours ago,1726938074,18 hours ago,0,Pure Red-Eyes Metalmorph Deck.,<p>_</p>
530046,anicent-warriors-deck-530046,Anicent Warriors deck,33545259,168568,Non-Meta Decks,"[""33545259"",""33545259"",""33545259"",""82791472"",""82791472"",""76416959"",""76416959"",""76416959"",""60033398"",""60033398"",""60033398"",""79582540"",""79582540"",""79582540"",""40428851"",""40428851"",""40428851"",""32422602"",""32422602"",""32422602"",""13923256"",""13923256"",""13923256"",""33609093"",""33609093"",""45115956"",""45115956"",""45115956"",""58116537"",""58116537"",""11711438"",""11711438"",""11711438"",""57103969"",""57103969"",""57103969"",""82255872"",""82255872"",""4810585"",""4810585""]","[""10019086"",""10019086"",""10019086"",""99726621"",""99726621"",""52331012"",""52331012"",""26847978"",""26847978"",""26847978"",""65711558"",""65711558"",""65711558"",""64514892"",""64514892""]",,1726938074,18 hours ago,,,0,Anicent Warriors deck,<p>Anicent Warriors deck</p>
530047,pure-a-to-z-530047,Pure A-to-Z,75926389,222847,Non-Meta Decks,"[""10000000"",""99249638"",""99249638"",""30012506"",""30012506"",""30012506"",""70860415"",""70860415"",""70860415"",""77411244"",""77411244"",""77411244"",""6355563"",""6355563"",""6355563"",""33744268"",""33744268"",""33744268"",""3405259"",""3405259"",""3405259"",""39890958"",""39890958"",""46181000"",""46181000"",""46181000"",""66399653"",""66399653"",""66399653"",""18144507"",""83764719"",""73628505"",""38527680"",""38527680"",""38527680"",""12524259"",""12524259"",""12524259"",""75926389"",""75926389"",""39778366"",""39778366""]","[""75748977"",""75748977"",""75748977"",""1561110"",""1561110"",""1561110"",""2133971"",""2133971"",""2133971""]","[""89357740"",""89357740""]",1726938074,18 hours ago,1726938074,18 hours ago,0,Pure A-to-Z Deck.,<p>_</p>
530049,flower-cardian-530049,Flower Cardian,80630522,187029,Fun/Casual Decks,"[""80630522"",""89818984"",""54135423"",""54135423"",""54135423"",""21772453"",""21772453"",""17141718"",""17141718"",""17141718"",""94388754"",""94388754"",""57261568"",""57261568"",""57261568"",""5489987"",""5489987"",""5489987"",""30382214"",""30382214"",""30382214"",""81752019"",""81752019"",""81752019"",""61032879"",""61032879"",""61032879"",""1475311"",""1475311"",""1475311"",""32441317"",""32441317"",""78785392"",""78785392"",""30786387"",""73271204"",""73271204"",""73271204"",""32807846"",""66171432""]","[""87460579"",""87460579"",""87460579"",""22850702"",""42291297"",""42291297"",""42291297"",""50954680"",""3966653"",""3966653"",""33541430"",""33541430"",""33541430"",""90953320"",""79606837""]",,1726941674,17 hours ago,,,0,Flower Cardian,<p>stolen</p>
530062,snake-eye-kashtira-fiendsmith-530062,Snake Eye - Kashtira - Fiendsmith,48452496,196574,Meta Decks,"[""48452496"",""27260347"",""27260347"",""68304193"",""72270339"",""72270339"",""72270339"",""32909498"",""32909498"",""60764609"",""60764609"",""60764609"",""45663742"",""45663742"",""45663742"",""9674034"",""90241276"",""97651498"",""12058741"",""69540484"",""67616300"",""53639887"",""71832012"",""71832012"",""71832012"",""85106525"",""85106525"",""85106525"",""54693926"",""54693926"",""54693926"",""98567237"",""89023486"",""73628505"",""25311006"",""25311006"",""24299458"",""24299458"",""24299458"",""80845034"",""80845034"",""80845034"",""44822037""]","[""82135803"",""93860227"",""79559912"",""98127546"",""2772337"",""8264361"",""48815792"",""29301450"",""65741786"",""2857636"",""94259633"",""1528054"",""49867899"",""71818935"",""2463794""]",,1726941674,17 hours ago,,,0,"Snake Eye,Kashtira,Fiendsmith",<p>Snake Eye - Kashtira - Fiendsmith</p>
530063,spellbook-deck-530063,Spellbook deck,86585274,168568,Non-Meta Decks,"[""29146185"",""65961085"",""65961085"",""86585274"",""86585274"",""86585274"",""9560338"",""63175639"",""63175639"",""63175639"",""26732909"",""26732909"",""26732909"",""87608852"",""87608852"",""87608852"",""14824019"",""14824019"",""14824019"",""56321639"",""56321639"",""56321639"",""52628687"",""52628687"",""52628687"",""33981008"",""33981008"",""33981008"",""11827244"",""11827244"",""11827244"",""40230018"",""40230018"",""40230018"",""20822520"",""20822520"",""20822520"",""61592395"",""61592395"",""61592395"",""23314220"",""23314220"",""43841694"",""43841694"",""43841694"",""25123082"",""25123082"",""25123082"",""89739383"",""89739383"",""89739383"",""56981417"",""56981417"",""56981417"",""97997309"",""97997309"",""97997309"",""46448938"",""46448938"",""46448938""]","[""84433295"",""84433295"",""92918648"",""92918648"",""770365"",""770365"",""50756327"",""50756327"",""50756327"",""23530726"",""23530726"",""23530726"",""45819647"",""45819647"",""45819647""]",,1726941674,17 hours ago,1726941674,17 hours ago,0,Spellbook deck,<p>Spellbook deck</p>
530065,chimera-fiendsmit-evil-hero-530065,chimera fiendsmit evil hero,53765052,207935,Meta Decks,"[""53765052"",""58143852"",""58143852"",""58143852"",""60764609"",""60764609"",""45659520"",""55461744"",""55461744"",""13650422"",""28954097"",""28954097"",""28954097"",""23076639"",""23076639"",""23076639"",""61173621"",""61173621"",""92565383"",""92565383"",""92565383"",""34541543"",""97651498"",""94820406"",""98567237"",""81439173"",""34773082"",""34773082"",""24094653"",""24094653"",""25311006"",""25311006"",""35480699"",""35480699"",""35480699"",""24224830"",""63136489"",""63136489"",""63136489"",""24299458"",""24299458"",""10045474"",""10045474"",""10045474""]","[""11321089"",""38264974"",""43227"",""69601012"",""69601012"",""28143384"",""1769875"",""93860227"",""22850702"",""79559912"",""29301450"",""49867899"",""71818935"",""71607202"",""2463794""]",,1726945274,16 hours ago,1726945274,16 hours ago,0,deck,<p>fiendsmith chimera</p>
530066,dragon-machines-lob-30-for-30-tournament-i-530066,Dragon-Machines - LoB 30 for 30 Tournament I,29172562,221895,Non-Meta Decks,"[""29172562"",""29172562"",""29172562"",""55444629"",""55444629"",""55444629"",""33064647"",""33064647"",""33064647"",""72053645"",""79109599"",""79109599"",""79109599"",""55013285"",""55013285"",""55013285"",""14618326"",""27967615"",""53129443"",""53129443"",""53129443"",""66788016"",""66788016"",""83764719"",""83764719"",""83764719"",""24094653"",""37630732"",""37630732"",""37630732"",""12580477"",""12580477"",""12580477"",""63102017"",""72302403"",""77414722"",""77414722"",""4206964"",""4206964"",""4206964""]","[""9293977"",""9293977"",""9293977"",""72959823"",""72959823"",""72959823"",""70681994"",""70681994"",""70681994""]",,1726945274,16 hours ago,,,0,For our Legend of Blues White Dragon 30 for 30 Tournament,<p>https://templeofra.neocities.org/</p>
530069,dogmatika-nekroz-530069,Dogmatika Nekroz,92919429,168568,Anime Decks,"[""69680031"",""60303688"",""60303688"",""60303688"",""90307777"",""90307777"",""90307777"",""92919429"",""92919429"",""92919429"",""51522296"",""51522296"",""39468724"",""88240999"",""40352445"",""26674724"",""26674724"",""26674724"",""89463537"",""48654323"",""99185129"",""99185129"",""35569555"",""35569555"",""35569555"",""1984618"",""1984618"",""1984618"",""96729612"",""96729612"",""96729612"",""32807846"",""31002402"",""60921537"",""97211663"",""97211663"",""51124303"",""51124303"",""51124303"",""14735698"",""14735698"",""21011044"",""82956214""]","[""24915933"",""41373230"",""50907446"",""11765832"",""11765832"",""94977269"",""80532587"",""80532587"",""80532587"",""53971455"",""74586817"",""79606837"",""79606837"",""79606837"",""9940036""]",,1726945274,16 hours ago,,,0,Dogmatika Nekroz,<p>Dogmatika Nekroz</p>
530070,igknight-v2-530070,igknight v2,93662626,187433,Non-Meta Decks,"[""93332803"",""96802306"",""96802306"",""96802306"",""93662626"",""93662626"",""93662626"",""67273917"",""67273917"",""67273917"",""50407691"",""50407691"",""50407691"",""92746535"",""56347375"",""56347375"",""56347375"",""97024987"",""97024987"",""97024987"",""92332424"",""24019092"",""24019092"",""24019092"",""61639289"",""61639289"",""61639289"",""24131534"",""24131534"",""24131534"",""79555535"",""79555535"",""79555535"",""1033312"",""1033312"",""32807846"",""89558743"",""89558743"",""89558743"",""79816536"",""79816536"",""79816536"",""38848158"",""38848158"",""38848158""]","[""22638495"",""18239909"",""18239909"",""52639377"",""20665527"",""22125101"",""98978921"",""92812851""]",,1726945274,16 hours ago,1726959674,12 hours ago,0,igknight,<p>igknight&nbsp;</p>
